AccommodationID,Date,IsAvailable
43,2024-06-10,False
43,2024-06-11,False
43,2024-06-12,False
43,2024-06-13,False
43,2024-06-14,True
43,2024-06-15,True
43,2024-06-16,True
43,2024-06-17,True
43,2024-06-18,True
43,2024-06-19,True
43,2024-06-20,True
43,2024-06-21,True
43,2024-06-22,True
43,2024-06-23,True
43,2024-06-24,True
43,2024-06-25,True
43,2024-06-26,True
43,2024-06-27,True
43,2024-06-28,True
43,2024-06-29,True
43,2024-06-30,True
44,2024-06-01,False
44,2024-06-02,False
44,2024-06-03,False
44,2024-06-04,False
44,2024-06-05,False
44,2024-06-06,False
44,2024-06-07,False
44,2024-06-08,False
44,2024-06-09,True
44,2024-06-10,True
44,2024-06-11,True
44,2024-06-12,True
44,2024-06-13,True
44,2024-06-14,True
44,2024-06-15,True
44,2024-06-16,True
44,2024-06-17,True
44,2024-06-18,True
44,2024-06-19,True
44,2024-06-20,True
44,2024-06-21,True
44,2024-06-22,True
44,2024-06-23,True
44,2024-06-24,True
44,2024-06-25,True
44,2024-06-26,True
44,2024-06-27,True
44,2024-06-28,True
44,2024-06-29,True
44,2024-06-30,True
45,2024-06-01,False
45,2024-06-02,False
45,2024-06-03,False
45,2024-06-04,False
45,2024-06-05,False
45,2024-06-06,True
45,2024-06-07,True
45,2024-06-08,True
45,2024-06-09,True
45,2024-06-10,True
45,2024-06-11,True
45,2024-06-12,True
45,2024-06-13,True
45,2024-06-14,True
45,2024-06-15,True
45,2024-06-16,True
45,2024-06-17,True
45,2024-06-18,True
45,2024-06-19,True
45,2024-06-20,True
45,2024-06-21,False
45,2024-06-22,False
45,2024-06-23,False
45,2024-06-24,False
45,2024-06-25,False
45,2024-06-26,False
45,2024-06-27,True
45,2024-06-28,True
45,2024-06-29,True
45,2024-06-30,True
46,2024-06-01,True
46,2024-06-02,True
46,2024-06-03,True
46,2024-06-04,True
46,2024-06-05,True
46,2024-06-06,True
46,2024-06-07,True
46,2024-06-08,False
46,2024-06-09,False
46,2024-06-10,False
46,2024-06-11,False
46,2024-06-12,False
46,2024-06-13,False
46,2024-06-14,False
46,2024-06-15,True
46,2024-06-16,True
46,2024-06-17,False
46,2024-06-18,False
46,2024-06-19,False
46,2024-06-20,False
46,2024-06-21,True
46,2024-06-22,False
46,2024-06-23,True
46,2024-06-24,True
46,2024-06-25,True
46,2024-06-26,True
46,2024-06-27,True
46,2024-06-28,True
46,2024-06-29,True
46,2024-06-30,True
47,2024-06-01,True
47,2024-06-02,True
47,2024-06-03,True
47,2024-06-04,True
47,2024-06-05,True
47,2024-06-06,True
47,2024-06-07,True
47,2024-06-08,True
47,2024-06-09,True
47,2024-06-10,True
47,2024-06-11,True
47,2024-06-12,True
47,2024-06-13,True
47,2024-06-14,True
47,2024-06-15,True
47,2024-06-16,False
47,2024-06-17,False
47,2024-06-18,False
47,2024-06-19,False
47,2024-06-20,False
47,2024-06-21,False
47,2024-06-22,True
47,2024-06-23,True
47,2024-06-24,True
47,2024-06-25,False
47,2024-06-26,False
47,2024-06-27,False
47,2024-06-28,False
47,2024-06-29,True
47,2024-06-30,True
48,2024-06-01,True
48,2024-06-02,True
48,2024-06-03,True
48,2024-06-04,True
48,2024-06-05,True
48,2024-06-06,True
48,2024-06-07,True
48,2024-06-08,True
48,2024-06-09,True
48,2024-06-10,False
48,2024-06-11,False
48,2024-06-12,False
48,2024-06-13,False
48,2024-06-14,True
48,2024-06-15,True
48,2024-06-16,True
48,2024-06-17,True
48,2024-06-18,True
48,2024-06-19,True
48,2024-06-20,True
48,2024-06-21,True
48,2024-06-22,True
48,2024-06-23,True
48,2024-06-24,True
48,2024-06-25,False
48,2024-06-26,False
48,2024-06-27,True
48,2024-06-28,True
48,2024-06-29,True
48,2024-06-30,True
49,2024-06-01,True
49,2024-06-02,True
49,2024-06-03,True
49,2024-06-04,True
49,2024-06-05,True
49,2024-06-06,False
49,2024-06-07,False
49,2024-06-08,False
49,2024-06-09,False
49,2024-06-10,False
49,2024-06-11,False
49,2024-06-12,False
49,2024-06-13,False
49,2024-06-14,True
49,2024-06-15,True
49,2024-06-16,True
49,2024-06-17,True
49,2024-06-18,False
49,2024-06-19,False
49,2024-06-20,False
49,2024-06-21,False
49,2024-06-22,True
49,2024-06-23,False
49,2024-06-24,False
49,2024-06-25,True
49,2024-06-26,True
49,2024-06-27,True
49,2024-06-28,False
49,2024-06-29,True
49,2024-06-30,True
50,2024-06-01,False
50,2024-06-02,False
50,2024-06-03,False
50,2024-06-04,False
50,2024-06-05,False
50,2024-06-06,True
50,2024-06-07,True
50,2024-06-08,True
50,2024-06-09,True
50,2024-06-10,True
50,2024-06-11,True
50,2024-06-12,True
50,2024-06-13,True
50,2024-06-14,True
50,2024-06-15,False
50,2024-06-16,False
50,2024-06-17,False
50,2024-06-18,False
50,2024-06-19,True
50,2024-06-20,True
50,2024-06-21,True
50,2024-06-22,True
50,2024-06-23,True
50,2024-06-24,True
50,2024-06-25,True
50,2024-06-26,True
50,2024-06-27,True
50,2024-06-28,False
50,2024-06-29,True
50,2024-06-30,True
